days_in_crisis,energy_crisis_1970,oil_crisis_1973,early_1980s_recession,black_monday,dot_com_bubble,financial_crisis_2007,corona_2020
502,,,,,0.07057620671150378,,
503,,,,,0.06742320306065752,,
504,,,,,0.06659084081660893,,
505,,,,,0.05876011772430634,,
506,,,,,0.06917153669995713,,
507,,,,,0.08047284964660817,,
508,,,,,0.07242026131464441,,
509,,,,,0.07871582128813681,,
510,,,,,0.07542309820614801,,
511,,,,,0.08037849959366039,,
512,,,,,0.09040479808149737,,
513,,,,,0.08828925699118007,,
514,,,,,0.09840015066371743,,
515,,,,,0.09355675382807005,,
516,,,,,0.09404345077810261,,
517,,,,,0.09161114982139762,,
518,,,,,0.10087642940527264,,
519,,,,,0.10586918186138483,,
520,,,,,0.10106148955369254,,
521,,,,,0.09574747989185683,,
522,,,,,0.10319446062684123,,
523,,,,,0.10190890703532596,,
524,,,,,0.09434655788005641,,
525,,,,,0.09402230366475173,,
526,,,,,0.09986077268843008,,
527,,,,,0.10147315579065508,,
528,,,,,0.104370773305143,,
529,,,,,0.11624878293596164,,
530,,,,,0.12227670171768767,,
531,,,,,0.12243438068331358,,
532,,,,,0.13441609280691436,,
533,,,,,0.1320805944710126,,
534,,,,,0.15347347392135613,,
535,,,,,0.15026295565197834,,
536,,,,,0.15210344644952434,,
537,,,,,0.13801893940727072,,
538,,,,,0.14454067853770558,,
539,,,,,0.15163725366883785,,
540,,,,,0.13968872425707324,,
541,,,,,0.1220143056524221,,
542,,,,,0.13132617433929084,,
543,,,,,0.12819873102420087,,
544,,,,,0.13870853494576962,,
545,,,,,0.1253586436076758,,
546,,,,,0.127089291814095,,
547,,,,,0.13431404444484707,,
548,,,,,0.13961577530403957,,
549,,,,,0.14070155163411557,,
550,,,,,0.15216730930377775,,
551,,,,,0.13776779949985618,,
552,,,,,0.1373015265747708,,
553,,,,,0.12874920189742667,,
554,,,,,0.12780817303920833,,
555,,,,,0.1077139815164454,,
556,,,,,0.11524361945300399,,
557,,,,,0.10379505847351611,,
558,,,,,0.10524451456368122,,
559,,,,,0.10652944871080605,,
560,,,,,0.11326669606403039,,
561,,,,,0.1164534392125326,,
562,,,,,0.11438863616297723,,
563,,,,,0.12250577765589477,,
564,,,,,0.12976817108816519,,
565,,,,,0.12741707390948176,,
566,,,,,0.12081848789219962,,
567,,,,,0.12556307115963605,,
568,,,,,0.14209069590385148,,
569,,,,,0.14209069590385148,,
570,,,,,0.13218050699087536,,
571,,,,,0.10574947790110378,,
572,,,,,0.09996634537098326,,
573,,,,,0.08542441614170548,,
574,,,,,0.07902992524155794,,
575,,,,,0.08695071732076587,,
576,,,,,0.08449492164296624,,
577,,,,,0.07661702897925382,,
578,,,,,0.0858808834043987,,
579,,,,,0.10046865590071064,,
580,,,,,0.08835233926096908,,
581,,,,,0.10944800565508195,,
582,,,,,0.10928785190748425,,
583,,,,,0.11185072232234883,,
584,,,,,0.12383346716976851,,
585,,,,,0.11467653632038433,,
586,,,,,0.1205720111451134,,
587,,,,,0.11106781345780148,,
588,,,,,0.11602543380003716,,
589,,,,,0.10297642043275523,,
590,,,,,0.09620441140340974,,
591,,,,,0.09149661919561758,,
592,,,,,0.0877451920222363,,
593,,,,,0.08954610885262282,,
594,,,,,0.10441781991652221,,
595,,,,,0.10635018706628063,,
596,,,,,0.10956458758058463,,
597,,,,,0.11180745845530415,,
598,,,,,0.11405760600596315,,
599,,,,,0.11246270967422467,,
600,,,,,0.12699945088828224,,
601,,,,,0.13235293852802388,,
602,,,,,0.1425330481599737,,
603,,,,,0.13199041250105903,,
604,,,,,0.12070868263581291,,
605,,,,,0.13132674919682719,,
606,,,,,0.1311699356481365,,
607,,,,,0.12034810377862593,,
608,,,,,0.1220921976425865,,
609,,,,,0.13095576206170645,,
610,,,,,0.1420947642581295,,
611,,,,,0.1422499232961435,,
612,,,,,0.14287046316583007,,
613,,,,,0.1546534089022643,,
614,,,,,0.15112904482013123,,
615,,,,,0.1340599997640034,,
616,,,,,0.13546800977651896,,
617,,,,,0.14687247782838575,,
